version_id,document_id,competitor,source_type,overall_decision,reason_codes,raw_path,url,review_agent,reviewed_at
ver_1691b4e91a6ea989059f59ec,doc_679c423086d6e742303ba5db,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/a631d92145a4f454a015c404.json,https://github.com/zai-org/CodeGeeX4/issues/144,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_6379da5081909d4d972e6d6e,doc_6ecef263e02ad8fe28a54a98,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/b3ff74e520d86559590ce1dd.json,https://github.com/zai-org/CodeGeeX/issues/300,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_b3c2275977539e14923034fb,doc_6fc7138f0dd4db1848553df9,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/294562e6bd8ff603f586fa0e.json,https://github.com/zai-org/CodeGeeX/issues/296,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_acb607ea0cb484a352a651a0,doc_77b557f5566d1b1333a9f148,CodeGeeX,github_issue,NEEDS_REVIEW,"[""CONTENT_TOO_SHORT""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/c6b34f635dc44f4e7a2a1252.json,https://github.com/zai-org/CodeGeeX4/issues/146,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_bdc116a21d75b28adc4e639d,doc_810e9243f94afd369c7b9170,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/b98d759badb8805e38016a77.json,https://github.com/zai-org/CodeGeeX4/issues/128,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_63d92921da2009a4830feb8b,doc_89cb34c163f31545e9901e3f,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/3bee23e6975eca3ca0008f9e.json,https://github.com/zai-org/CodeGeeX/issues/299,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_c46d95f6436a019d7fc7a060,doc_8e2194c3bfd1e9279bfd49c6,CodeGeeX,github_issue,NEEDS_REVIEW,"[""SENSITIVE_LOCAL_USER_PATH""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/145a3c2b70c78d4250448b97.json,https://github.com/zai-org/CodeGeeX4/issues/141,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_8329d58f051e02bff931cc8f,doc_98ee6da02d14ae532cac6a32,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/72836236d75a4b343a145a9c.json,https://github.com/zai-org/CodeGeeX4/issues/167,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_119c892e3f63b68525165a4a,doc_9cb6de189d7ca6fc379231a4,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/902c93461e2212424593074f.json,https://github.com/zai-org/CodeGeeX/issues/90,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_f1152ce1b3531f363dfff764,doc_b286dc0e67e71b4d98a84254,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/1a5f800d4bcb9b3d52a65971.json,https://github.com/zai-org/CodeGeeX4/issues/129,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_38ebaec709f364e57fd2e451,doc_bb355dc5bc631807f4e39c97,CodeGeeX,github_issue,NEEDS_REVIEW,"[""CONTENT_TOO_SHORT""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/fdea64bea1725513248ab761.json,https://github.com/zai-org/CodeGeeX4/issues/133,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_1c3f748bc736c4076381391b,doc_e2c8ac7c2c2d72e9643995fa,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/885e0cf17a7d001f7793a3de.json,https://github.com/zai-org/CodeGeeX4/issues/145,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_794615cb745cf7ccfcccf0c8,doc_e9c2dab8efe5b0a1e5470895,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/4b44c0e454a2ef8a77a59f68.json,https://github.com/zai-org/CodeGeeX4/issues/139,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_f812b646d79665bc8c4adf75,doc_f2297c5da222ed0a11415844,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/7a333bbfc2345e9b7ef27ca2.json,https://github.com/zai-org/CodeGeeX4/issues/166,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_a4a66f4c7bdac7d28160c3af,doc_f7112ada8b8a2bb261ab3e2c,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/d4ca400755314d95d7ab0b07.json,https://github.com/zai-org/CodeGeeX4/issues/159,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_5c5378cbbbb0e53785dc468b,doc_f8a2eaca46d39244a5479e40,CodeGeeX,github_issue,NEEDS_REVIEW,"[""NOISE_REPEATED_LINE""]",data/raw/codegeex/github_issue/20260717T031124Z_6bad9f7c/9ef240e80cc6b05527eb9cf7.json,https://github.com/zai-org/CodeGeeX/issues/275,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_f04d6fe8e5873e3cf761c08e,doc_629f20c4683b58d96d6b2bf1,GitHub Copilot,github_issue,NEEDS_REVIEW,"[""SENSITIVE_PHONE""]",data/raw/github_copilot/github_issue/20260717T031124Z_6bad9f7c/8eab65fbf88b2257cad53e38.json,https://github.com/microsoft/vscode-copilot-chat/issues/5101,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_717726366d7e72ae07938f24,doc_023c0447193015c54ed7f9d5,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/7764e4b79f82815aba33321a.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.41.2026031903,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_61906ef91586ff040a05dc1a,doc_06dea2f9a82953b498c8c835,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/279bdc5479d0d774e5672cd7.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025091102,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_eacc570252d83ad542d668f4,doc_0eaf1284a53f5732f224130c,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/38f24b5c5f3af15625173f87.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025120502,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_eecc3e83f6c02dcb55530511,doc_0f1c7d374eba8d1c121226a9,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/2bf30f4a607b980aaa2b55ca.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082701,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_89afd01ea30082af3fc75875,doc_0fbadd6860de1ca89d682bde,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f962db8081c00cb9e32a4cc8.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025111803,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_d95e98ebd468753acb93936b,doc_109e631a89121396ac69f019,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/6d25259bc18688f39ce2929d.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.41.2,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_bf9f654fb4113e949b94dbc4,doc_18364c6cae4c3b8fd05e1c85,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/09abdd03d22d6367a81c4907.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.0,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_7c28646d9f1bbef48214e9b0,doc_1aab2577c2208878ccb2ac47,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5b37d4c14776313989c7f289.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.42.3,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_23b4e27c49886cd1fad491d3,doc_1ac8a1632fcbfede2edc6531,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/d1886da279b9034af6e63e6e.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.36.2026010701,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_70a72ea9fe25038a7f56ca6e,doc_1b6dd1a7cbae39df4f2d8405,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/5547738a445f1601821eb1d9.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.40.2026031302,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_12cc3dd4405b790d14ca5f61,doc_1c467c58ad1ac8f30152babd,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/20880508cdf2b7d4d901bf0a.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.5,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_5245d2f004e6dd36153b9b6d,doc_1c701fad0c26f045e1f9bab7,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/c254e18558d8e73f646f3001.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.1,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_17752928c4d4788fd896f8f5,doc_1d07cbc34aa4f40edf9cd0fd,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/52c02ab244ae404ea6606bfe.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025090903,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_9c97b9f1e3f09c0848c21892,doc_1d46e1a9b8abf88868e7bf93,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/4c64217824685db679e91746.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.40.2026031103,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_fa5924e067d4e26056cc2640,doc_20415bd35605f3b57be3ca83,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/7beda5d217d00f4eadf504ba.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026010802,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_ce5a0188664103cb62105eb3,doc_22c46466e18309d7e2100859,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/fc16104709f098b3cde0f85f.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026013101,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_09cb2d6e957de4b94f6ff009,doc_24f23be28d391ba384f9b6f2,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/164834f58a05837ebd0bf368.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025092601,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_5ab07d3decbb828f5105b5db,doc_281077c189cb0da364b1ae56,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/a4293cf8c6a86dd7037e1abc.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.34.2025111302,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_cbcffa23cc9c608f0b88c48c,doc_2a156952abce461fb2c84b4b,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f46e0ae0ebb098fd1d608a66.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026022505,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_d5552339eef3e0b5353435a0,doc_2a17d6251915ca2c17664183,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/9926660b76d4a094b8c241f1.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.39.0,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_83eb49032266dacaa6b7aed6,doc_2a31067e0349bdab04bd032a,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/28d2043408e7b1ce2f511273.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026012002,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_d36ab3d966007360a4496759,doc_2e1d1de8ef929f7b7e47bd89,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/e4545ccb7c29f3ce631f0051.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025100302,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_c33a17a09e136081187980c2,doc_30dc16aeaf436788d02d9515,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/48bb5d80619b3958b102094f.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.0,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_28e9da3d46c8a6d54e554c7d,doc_32a5330cb4d67e441da786c4,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/3ff10881cc4fd672dfb2e5d8.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.1,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_c342877cface3262ba0bf6b2,doc_338543f231f3710ec3a6e4c8,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/afa7f4658f93972f7134fca1.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025091003,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_403bd24050ee0a0bec3cdc73,doc_342e9486477af075c0d5db6d,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/7d526164f8672917e7420b75.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040702,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_eef9b85d0032f2c65692b2b9,doc_34c598f3c937e6907cf144f6,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/93f04d3ae79181a40c48e991.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025090101,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_3f2157e759ac17a9d6d2253e,doc_387489d8ef681f61380611be,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/cb9ef82e1ea9c6769796d96b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.38.2026020504,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_7aafe9b450942fde97f11287,doc_389735098e3fd4b28d6ab334,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/d50d57cdaf9851fbcb2fbdd8.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.40.2026031704,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_1206bdb2eee7d5884c625516,doc_3906002989f19e1f1e8646d2,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/05e46ea8049df0a988248c00.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025080702,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_ae5cab3364dc7dd06fac84a3,doc_3d1844677f76595bcdd8ea08,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/db7710da9d618900e6716cc0.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.41.0,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_0c04c0e1c20410fa0e8b3600,doc_41d0caaabaa01ef959a98500,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/2db8e90f08b1476faa0326ff.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.39.2026030502,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_45bcbc166cefbbac9fc67407,doc_483e23fdf6e6d651a8fc04ff,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/7f63e92bf4d026cb4596530e.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.39.2026030507,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_f8cd8212e7dc3a40eb48f0b5,doc_49b03364baf4afae0a7af15c,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/e0b45ac10998a73b97a2c37e.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.33.2025110601,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_674ec4d4f5018cd38d96bc30,doc_4c5af52b1a88b0be598b1249,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/c09e394dbcfcaddd84b0c6b4.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.32.2025100703,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_06ee25cee588cd594ca266cc,doc_4ca168a93011451d72665ce1,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/f0f8cc16fc5e559af29ece7b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011903,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_4caa896acc6a1fd564701b10,doc_53f4f11bdb9aae40a98c8713,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/12725069e1c5e6d2101cd729.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025081501,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_e5b3bc23c291e13dd2bc0fe2,doc_54d4111b299a387e7a75eca7,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/90087da931438a1623c106cc.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.30.2025071801,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_2842cf63aa22bf7765730b84,doc_55fe6dcd546f6fa1ad4c0666,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/0ad31f8319e839ec75d9994b.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.31.2025082101,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_f2fb44a0b6aa5bcd48bf7c12,doc_5722971be1f484b7a5fc3c3d,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL"", ""CONTENT_TOO_SHORT""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/85dc96afebcdc8db4feeb6a0.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.43.2026040102,codex-ai-precheck,2026-07-17T03:45:48.495681Z
ver_231da608ddf8778565653181,doc_592be42c809e7a76898c6012,GitHub Copilot,github_release,NEEDS_REVIEW,"[""NO_DIMENSION_LABEL""]",data/raw/github_copilot/github_release/20260717T031124Z_6bad9f7c/bf0b160704dc3787f0529308.json,https://github.com/microsoft/vscode-copilot-chat/releases/tag/v0.37.2026011603,codex-ai-precheck,2026-07-17T03:45:48.495681Z
